docID,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
43,62,11.71,59.25,6.29,1.4,10.33,20.97,75.81,67.74,62.9,8.06,6.45,0,1.61,1.61,0,3.23,1.61,16.13,4.84,3.23,6.45,14.52,8.06,9.68,3.23,17.74,8.06,9.68,4.84,1.61,1.61,1.61,12.9,3.23,9.68,0,3.23,3.23,1.61,0,3.23,0,6.45,1.61,4.84,3.23,0,3.23,0,0,0,0,6.45,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,6.45,11.29,0,0,6.45,1.61,0,3.23,3.23,0,4.84,3.23,0,0,0,0,0,17.74,9.68,8.06,0,0,0,0
44,63,81.45,49.5,56.69,70.15,12.6,12.7,87.3,74.6,61.9,4.76,3.17,0,0,1.59,1.59,0,1.59,15.87,7.94,3.17,20.63,9.52,12.7,6.35,0,19.05,11.11,6.35,6.35,1.59,4.76,0,11.11,1.59,9.52,1.59,4.76,0,1.59,0,3.17,0,3.17,3.17,0,0,0,0,0,0,0,0,6.35,3.17,1.59,0,0,0,1.59,3.17,0,0,1.59,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,3.17,7.94,12.7,0,6.35,6.35,0,0,0,3.17,7.94,4.76,0,0,0,0,0,0,14.29,7.94,6.35,0,0,0,0
45,37,95.19,14.33,55.76,1,12.33,16.22,75.68,62.16,48.65,8.11,5.41,5.41,0,0,0,0,2.7,27.03,21.62,2.7,5.41,5.41,2.7,5.41,0,16.22,2.7,2.7,2.7,0,0,2.7,13.51,0,13.51,8.11,5.41,0,0,0,0,0,10.81,0,10.81,0,0,0,0,0,0,0,2.7,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,2.7,8.11,0,2.7,2.7,0,0,2.7,0,8.11,5.41,0,0,0,0,0,0,10.81,8.11,0,0,0,2.7,0
46,30,59.66,99,39.59,20.23,10,3.33,83.33,53.33,50,13.33,10,0,10,0,0,0,3.33,13.33,3.33,6.67,13.33,13.33,3.33,0,0,13.33,0,16.67,10,10,0,0,20,0,20,10,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,6.67,3.33,0,0,0,3.33,0,6.67,0,0,0,0,0,0,13.33,10,0,0,0,3.33,0
47,17,89.52,93.56,1,20.23,8.5,17.65,76.47,64.71,47.06,5.88,5.88,0,5.88,0,0,0,0,5.88,5.88,0,17.65,11.76,0,5.88,0,23.53,0,0,11.76,5.88,0,5.88,29.41,5.88,23.53,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,17.65,11.76,0,0,11.76,0,0,0,0,0,0,0,5.88,0,5.88,0,0,17.65,5.88,5.88,5.88,0,0,0
48,10,3.8,40.06,1,99,10,30,70,60,60,20,20,10,0,0,10,0,0,10,10,0,0,20,0,10,0,20,0,0,10,10,10,0,20,0,20,0,10,10,0,0,0,0,10,10,0,10,10,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0
49,48,82.63,28.59,89.39,1,48,20.83,77.08,64.58,52.08,10.42,6.25,4.17,0,2.08,0,0,4.17,18.75,16.67,0,8.33,6.25,2.08,10.42,0,16.67,2.08,0,4.17,0,0,4.17,14.58,0,14.58,6.25,6.25,0,0,0,2.08,0,4.17,0,4.17,0,0,0,0,0,0,0,8.33,6.25,0,0,4.17,0,2.08,2.08,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,4.17,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,2.08,2.08,4.17,0,0,4.17,0,0,0,8.33,14.58,4.17,0,0,0,0,0,0,2.08,2.08,0,0,0,0,0
50,50,28.63,3.95,75.94,95.9,25,12,88,74,54,12,4,4,0,0,0,0,8,10,4,0,10,14,2,10,0,30,8,2,10,4,6,2,26,2,24,8,6,2,2,0,6,0,10,8,2,2,2,0,0,0,0,0,8,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,10,4,0,6,4,0,0,0,6,6,0,0,0,0,0,0,6,4,0,0,0,2,0
51,15,77.34,40.06,1,1,15,26.67,73.33,60,46.67,6.67,0,0,0,0,0,0,6.67,13.33,6.67,0,13.33,20,0,0,0,20,6.67,0,6.67,0,0,6.67,20,6.67,13.33,0,6.67,6.67,0,0,0,0,6.67,0,6.67,6.67,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,6.67,0,0,0,0,0,6.67,0,6.67,0,6.67,0,0,13.33,6.67,6.67,0,0,0,0
52,18,66.04,72.07,77.17,20.23,9,16.67,77.78,66.67,61.11,11.11,11.11,5.56,0,0,5.56,0,0,16.67,11.11,5.56,11.11,16.67,0,5.56,0,22.22,5.56,5.56,0,0,0,0,11.11,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,5.56,11.11,0,0,0,0,11.11,0,5.56,0,0,0,0,0,11.11,11.11,0,0,0,0,0
53,27,66.04,1,27.44,1,27,37.04,81.48,66.67,55.56,3.7,3.7,3.7,0,0,0,0,0,22.22,18.52,0,3.7,11.11,0,11.11,7.41,25.93,3.7,3.7,3.7,0,0,3.7,33.33,0,25.93,7.41,7.41,3.7,3.7,0,7.41,0,3.7,0,3.7,0,0,0,0,0,0,0,3.7,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,14.81,0,0,0,0,0,0,7.41,3.7,0,0,0,11.11,3.7,0,0,0,3.7,3.7,3.7,0,0,0,0,0,0,0,14.81,0,0,0,0,0,0,0,7.41,3.7,0,0,0,3.7,0
54,39,38.2,40.06,1,60.52,19.5,12.82,76.92,66.67,43.59,7.69,5.13,2.56,0,0,2.56,0,2.56,2.56,2.56,0,10.26,10.26,5.13,10.26,0,30.77,2.56,0,5.13,0,5.13,0,28.21,0,28.21,5.13,17.95,7.69,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2.56,0,0,0,2.56,2.56,0,0,2.56,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2.56,17.95,7.69,2.56,5.13,0,2.56,0,0,0,0,10.26,2.56,0,0,0,0,0,12.82,5.13,0,0,0,5.13,2.56
55,34,16.49,5.72,93.5,1.85,17,11.76,88.24,73.53,58.82,20.59,8.82,8.82,0,0,0,0,11.76,23.53,8.82,5.88,5.88,2.94,11.76,8.82,0,14.71,0,5.88,0,0,0,0,26.47,5.88,20.59,11.76,5.88,0,0,2.94,0,0,2.94,0,2.94,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,5.88,0,0,0,0,2.94,2.94,5.88,8.82,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0
56,56,11.88,79.51,2.36,99,14,19.64,76.79,64.29,53.57,12.5,8.93,3.57,3.57,0,1.79,0,3.57,12.5,5.36,1.79,7.14,10.71,14.29,7.14,0,16.07,7.14,3.57,10.71,7.14,7.14,1.79,12.5,0,12.5,3.57,3.57,3.57,0,0,0,0,10.71,10.71,0,3.57,3.57,0,0,0,0,0,10.71,3.57,0,0,0,0,0,7.14,0,0,0,1.79,1.79,0,0,1.79,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,1.79,5.36,3.57,0,1.79,0,0,0,3.57,7.14,1.79,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0
57,72,45.49,4.33,39.59,2.17,24,15.28,79.17,69.44,48.61,8.33,4.17,1.39,0,0,0,2.78,4.17,15.28,5.56,4.17,8.33,4.17,2.78,12.5,4.17,13.89,12.5,8.33,2.78,0,0,2.78,16.67,1.39,13.89,1.39,5.56,0,2.78,0,6.94,0,2.78,0,2.78,0,0,0,0,0,0,0,5.56,2.78,0,0,2.78,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,0,4.17,0,1.39,0,0,0,2.78,6.94,13.89,2.78,0,2.78,2.78,0,8.33,4.17,5.56,5.56,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0
58,55,29.57,40.06,9.55,93.39,18.33,21.82,85.45,70.91,58.18,16.36,12.73,3.64,0,0,9.09,0,3.64,12.73,7.27,1.82,9.09,9.09,7.27,5.45,1.82,21.82,0,1.82,5.45,3.64,5.45,0,27.27,1.82,25.45,10.91,1.82,5.45,1.82,0,3.64,0,5.45,5.45,0,3.64,3.64,0,0,0,0,0,20,10.91,0,0,0,0,0,9.09,0,0,0,9.09,1.82,0,0,1.82,9.09,3.64,1.82,3.64,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.82,9.09,1.82,0,7.27,1.82,0,0,0,7.27,0,0,0,0,0,0,0,5.45,5.45,0,0,0,0,0
59,20,54.7,1,63.35,20.23,6.67,0,70,60,45,5,5,5,0,0,0,0,0,15,5,5,10,10,0,5,10,20,0,10,0,0,0,0,20,5,15,5,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,5,5,0,0,0,5,0,10,0,0,0,0,0,0,20,15,0,0,0,5,0
60,54,71.02,92.24,1,48.44,7.71,0,68.52,64.81,57.41,20.37,18.52,3.7,0,0,14.81,0,1.85,18.52,9.26,0,12.96,5.56,1.85,3.7,0,11.11,1.85,5.56,1.85,1.85,0,0,3.7,1.85,1.85,1.85,0,0,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,16.67,1.85,1.85,0,0,0,0,14.81,0,0,14.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,7.41,0,0,3.7,3.7,0,0,0,3.7,5.56,0,0,0,0,0,0,12.96,12.96,0,0,0,0,0
61,34,95.53,73.71,4.6,1.85,8.5,17.65,76.47,70.59,55.88,11.76,11.76,2.94,0,0,0,8.82,0,17.65,17.65,0,14.71,5.88,0,8.82,0,17.65,0,0,2.94,0,0,2.94,23.53,2.94,20.59,2.94,8.82,8.82,0,0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,8.82,0,0,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,11.76,0,2.94,8.82,0,0,0,0,2.94,0,2.94,5.88,2.94,2.94,0,0,11.76,11.76,0,0,0,0,0
62,60,44.66,77.41,89.39,72.45,10,23.33,83.33,60,51.67,10,8.33,1.67,0,0,6.67,0,1.67,8.33,6.67,3.33,10,10,1.67,13.33,0,16.67,3.33,3.33,1.67,0,1.67,0,5,0,5,1.67,3.33,0,0,0,0,0,3.33,3.33,0,1.67,1.67,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,1.67,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,1.67,21.67,0,10,13.33,0,0,0,5,13.33,0,0,0,0,0,0,0,10,10,0,0,0,0,0
63,29,20.17,9.86,43.66,20.23,14.5,13.79,68.97,58.62,51.72,6.9,3.45,0,3.45,0,0,0,3.45,10.34,0,0,10.34,13.79,3.45,6.9,6.9,20.69,0,6.9,6.9,3.45,0,3.45,27.59,0,27.59,0,13.79,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,6.9,3.45,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,17.24,0,0,17.24,0,0,0,0,0,3.45,0,0,0,0,0,0,10.34,6.9,0,0,0,3.45,0
64,20,39.7,97.73,1,90.5,10,25,70,65,60,15,10,0,5,0,5,0,5,25,10,10,5,10,5,5,0,15,5,10,10,10,5,0,15,0,15,0,10,5,0,0,0,0,5,5,0,5,5,0,0,0,0,0,15,5,0,0,0,0,0,10,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0
65,30,49.68,1,63.35,1.23,30,16.67,70,63.33,46.67,10,3.33,3.33,0,0,0,0,6.67,20,13.33,0,10,10,6.67,6.67,6.67,26.67,0,0,0,0,0,0,16.67,0,16.67,3.33,6.67,6.67,0,0,6.67,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3.33,6.67,0,0,0,0,0,0,0,0,0,6.67,10,0,0,10,0,0,0,3.33,6.67,10,0,0,0,0,0,0,13.33,3.33,0,0,0,10,0
66,14,18.12,99,2.36,99,14,28.57,71.43,57.14,42.86,21.43,21.43,7.14,7.14,0,7.14,0,0,7.14,7.14,0,0,7.14,0,7.14,0,14.29,7.14,0,14.29,14.29,7.14,0,14.29,0,14.29,7.14,7.14,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,28.57,7.14,0,0,0,0,0,21.43,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0
67,26,14.06,7.93,30.98,1,13,11.54,73.08,73.08,61.54,11.54,7.69,3.85,0,3.85,0,0,3.85,7.69,7.69,0,7.69,15.38,3.85,11.54,3.85,23.08,3.85,0,0,0,0,0,23.08,0,23.08,3.85,7.69,3.85,3.85,0,7.69,0,3.85,0,3.85,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,7.69,0,0,0,0,0,11.54,7.69,3.85,0,0,0,0
68,19,36.67,90.88,33.61,92.27,19,15.79,94.74,73.68,57.89,15.79,15.79,5.26,0,0,10.53,0,0,10.53,5.26,5.26,10.53,10.53,0,10.53,0,21.05,10.53,5.26,5.26,5.26,5.26,0,15.79,0,15.79,5.26,5.26,5.26,0,0,0,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,21.05,5.26,0,0,0,0,0,15.79,0,0,15.79,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,15.79,0,5.26,10.53,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0
69,54,44.1,20.91,10.18,20.23,13.5,9.26,70.37,59.26,42.59,7.41,3.7,1.85,0,1.85,0,0,3.7,7.41,1.85,0,11.11,5.56,3.7,11.11,3.7,20.37,1.85,0,1.85,0,0,1.85,24.07,3.7,20.37,1.85,11.11,5.56,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,3.7,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,11.11,9.26,0,0,7.41,0,1.85,0,3.7,0,3.7,0,0,0,0,0,0,14.81,3.7,7.41,0,3.7,0,0
70,34,22.63,57.59,12.44,66.58,8.5,17.65,76.47,64.71,55.88,20.59,17.65,8.82,0,2.94,5.88,0,2.94,14.71,8.82,5.88,8.82,8.82,2.94,11.76,0,17.65,0,2.94,2.94,2.94,2.94,0,8.82,0,8.82,2.94,2.94,2.94,0,0,0,0,2.94,2.94,0,2.94,2.94,0,0,0,0,0,11.76,2.94,0,0,0,0,0,8.82,0,0,5.88,0,0,0,0,0,2.94,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,5.88,11.76,0,2.94,5.88,2.94,0,0,0,2.94,5.88,0,0,0,0,0,0,17.65,11.76,5.88,0,0,0,0
71,8,1,1.71,89.39,1,4,25,87.5,87.5,62.5,12.5,0,0,0,0,0,0,12.5,25,0,0,0,12.5,12.5,12.5,12.5,25,12.5,0,0,0,0,0,25,12.5,12.5,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,25,25,0,0,0,0,0
72,8,26.1,94.84,1,20.23,8,12.5,87.5,62.5,62.5,12.5,12.5,0,0,0,12.5,0,0,25,12.5,12.5,0,12.5,0,12.5,0,12.5,12.5,12.5,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0
73,7,89.52,40.06,24.32,20.23,7,28.57,85.71,71.43,57.14,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,14.29,0,14.29,0,0,0,0,0,0,28.57,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,14.29,14.29,0,0,0,0,0
74,16,26.1,1,89.39,20.23,8,18.75,68.75,56.25,56.25,18.75,18.75,18.75,0,0,0,0,0,0,0,0,18.75,6.25,6.25,12.5,0,6.25,0,0,0,0,0,0,18.75,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0
75,38,2.68,25.84,18.39,20.23,12.67,10.53,84.21,76.32,65.79,15.79,10.53,0,2.63,2.63,0,5.26,5.26,10.53,2.63,0,7.89,15.79,2.63,10.53,7.89,23.68,2.63,2.63,7.89,2.63,0,5.26,28.95,2.63,26.32,0,13.16,2.63,2.63,0,10.53,0,5.26,2.63,2.63,0,0,0,0,0,0,0,13.16,2.63,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,7.89,5.26,0,0,5.26,0,0,0,0,0,7.89,2.63,0,0,0,0,0,7.89,7.89,0,0,0,0,0
76,35,1.43,2.47,97.09,94.7,17.5,17.14,82.86,68.57,60,14.29,11.43,8.57,2.86,0,0,0,2.86,5.71,0,5.71,5.71,17.14,5.71,11.43,2.86,28.57,0,2.86,8.57,8.57,5.71,0,17.14,0,17.14,0,5.71,5.71,2.86,0,5.71,0,5.71,5.71,0,5.71,5.71,0,0,0,0,0,8.57,5.71,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,5.71,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,17.14,0,11.43,5.71,0,0,0,2.86,11.43,2.86,2.86,0,0,0,0,0,5.71,5.71,0,0,0,0,0
77,17,16.49,12.77,46.57,20.23,8.5,5.88,70.59,64.71,58.82,17.65,17.65,11.76,0,5.88,0,0,0,0,0,0,17.65,17.65,0,5.88,5.88,23.53,0,0,0,0,0,0,23.53,0,23.53,5.88,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,11.76,0,0,0,0,0,5.88,0,0,0,0,0,0,17.65,11.76,0,0,0,5.88,0
78,28,56.86,97.11,1,98.65,7,17.86,78.57,64.29,64.29,14.29,14.29,3.57,0,0,10.71,0,0,14.29,7.14,7.14,14.29,10.71,0,10.71,0,10.71,7.14,7.14,3.57,3.57,3.57,0,14.29,0,14.29,0,10.71,3.57,0,0,0,0,7.14,7.14,0,3.57,3.57,0,0,0,0,0,21.43,3.57,0,0,0,0,0,17.86,0,0,10.71,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,7.14,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0
79,9,33.38,2.75,1,20.23,9,11.11,55.56,55.56,55.56,0,0,0,0,0,0,0,0,22.22,22.22,0,0,11.11,11.11,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,0,11.11,11.11,0
80,7,56.86,97.11,24.32,20.23,7,14.29,85.71,71.43,71.43,14.29,14.29,0,0,0,14.29,0,0,14.29,14.29,0,14.29,14.29,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0
81,90,4.55,1.24,14.22,1.23,18,17.78,81.11,75.56,60,10,3.33,3.33,0,0,0,0,6.67,13.33,8.89,0,2.22,15.56,11.11,10,3.33,26.67,6.67,3.33,0,0,0,0,25.56,1.11,24.44,3.33,4.44,7.78,2.22,2.22,6.67,0,3.33,0,3.33,0,0,0,0,0,0,0,2.22,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,2.22,0,0,1.11,0,0,0,0,0,0,10,3.33,0,0,3.33,0,0,0,3.33,3.33,3.33,0,0,0,0,0,0,8.89,5.56,3.33,0,0,0,0
82,66,1,5.27,2.81,99,13.2,13.64,83.33,72.73,63.64,19.7,10.61,6.06,0,0,3.03,1.52,9.09,6.06,1.52,0,0,22.73,10.61,10.61,3.03,30.3,1.52,0,7.58,4.55,7.58,0,28.79,0,28.79,6.06,4.55,9.09,7.58,4.55,4.55,0,7.58,7.58,0,4.55,4.55,0,0,0,0,0,12.12,7.58,1.52,0,0,1.52,0,4.55,0,0,0,3.03,3.03,0,0,3.03,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,3.03,0,0,0,0,0,0,0,0,3.03,6.06,1.52,0,0,0,0,0,0,10.61,7.58,0,0,0,3.03,0
83,58,42.75,22.04,92,1,29,24.14,82.76,68.97,55.17,15.52,10.34,8.62,1.72,0,0,0,5.17,24.14,13.79,3.45,5.17,3.45,8.62,10.34,0,17.24,0,6.9,3.45,1.72,0,1.72,18.97,3.45,15.52,10.34,5.17,0,0,0,0,0,6.9,0,6.9,0,0,0,0,0,0,0,10.34,6.9,0,0,1.72,0,1.72,3.45,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,3.45,1.72,1.72,0,0,1.72,0,0,0,5.17,8.62,1.72,0,0,0,0,0,0,5.17,3.45,0,0,0,1.72,0
84,81,2.19,54.78,27.44,58.91,40.5,11.11,96.3,80.25,58.02,14.81,13.58,3.7,0,0,4.94,4.94,1.23,3.7,1.23,0,8.64,13.58,9.88,13.58,1.23,33.33,3.7,2.47,4.94,0,3.7,1.23,22.22,0,22.22,2.47,8.64,4.94,3.7,0,7.41,0,2.47,2.47,0,2.47,2.47,0,0,0,0,0,16.05,1.23,0,0,0,0,1.23,14.81,0,0,0,4.94,2.47,0,0,2.47,3.7,1.23,0,2.47,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,2.47,13.58,11.11,4.94,3.7,4.94,4.94,0,0,2.47,6.17,8.64,2.47,0,0,0,0,0,3.7,2.47,0,0,0,1.23,0
85,21,42.52,1,24.32,1,21,28.57,80.95,66.67,57.14,4.76,4.76,0,0,0,0,4.76,0,14.29,9.52,0,9.52,9.52,0,9.52,14.29,19.05,0,0,4.76,0,0,4.76,33.33,4.76,28.57,4.76,4.76,4.76,4.76,0,14.29,0,4.76,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0
